facility_name,facility_code,facility_type,facility_ownership,latitude,longitude,admin1,status
Kune Primary Health Clinic,34/11/1/1/1/0028,Primary,Public,6.70844,11.25493,Taraba,NA
Ikoyi Primary Health Center,29/22/1/1/1/0013,Primary,Public,7.349304199,4.15612793,Osun,NA
Bodo Health Post,32/12/1/1/1/0008,Primary,Public,4.63575,7.27562,Rivers,NA
Sabon Pegi Primary Health Care Center,02/16/1/1/1/0026,Primary,Public,9.46276,12.0359,Adamawa,NA
Mwarawo Health Clinic,02/01/1/1/1/0066,Primary,Public,9.511901855,12.2020874,Adamawa,NA
Ganglamja Primary Health Clinic,02/12/1/1/1/0016,Primary,Public,8.84387207,11.95568848,Adamawa,NA
Gawi Health Post,02/02/1/1/1/0033,Primary,Public,9.162109375,12.63330078,Adamawa,NA
Gombawa Health Post,02/06/1/1/1/0017,Primary,Public,9.91375,11.97486,Adamawa,NA
Gombi C Primary Health Center,02/05/1/1/1/0021,Primary,Public,10.15884,12.74204,Adamawa,NA
Jada General Hospital,02/08/1/1/1/0022,Secondary,Public,8.77297,12.159945,Adamawa,NA
Jalingo Health Post,02/08/1/1/1/0024,Primary,Public,8.758300781,12.35852051,Adamawa,NA
Leme Primary Health Clinic,02/05/1/1/1/0033,Primary,Public,9.98449707,12.21051025,Adamawa,NA
Lupanga Health Clinic,02/01/1/1/1/0065,Primary,Public,9.286682129,11.99188232,Adamawa,NA
Maitunku Health Post,15/02/1/1/1/0032,Primary,Public,9.603881836,11.51971436,Adamawa,NA
Sisikira Health Post,02/06/1/1/1/0046,Primary,Public,9.90147,11.89213,Adamawa,NA
Wuron Ngayandi Mdg Primary Health Center,02/10/1/1/1/0031,Primary,Public,10.71289063,13.38909912,Adamawa,NA
Dalasum Primary Health Clinic,02/19/1/1/1/0004,Primary,Public,8.039489746,12.00048828,Adamawa,NA
Sukur Sama Primary Health Care Center,02/05/1/1/1/0047,Primary,Public,10.74138,13.58466,Adamawa,NA
Pilo Tara Primary Health Clinic,02/16/1/1/1/0025,Primary,Public,9.47088623,12.02972412,Adamawa,NA
Yiware Primary Health Clinic,34/13/1/1/1/0076,Primary,Public,7.1733659,9.989092,Taraba,NA
Akate Primary Health Care Center,34/03/1/1/1/0003,Primary,Public,7.72989,10.02539,Taraba,NA
Ashuku Primary Health Center,34/09/1/1/1/0009,Primary,Public,7.14623,10.67217,Taraba,NA
Gunduma Health Clinic,34/09/1/1/1/0027,Primary,Public,7.170358333,10.64272833,Taraba,NA
Kpambo R About Primary Health Center,34/13/1/1/1/0026,Primary,Public,7.1761538,9.9924165,Taraba,NA
Didan Primary Health Center,34/09/1/1/1/0016,Primary,Public,7.3277181,10.5470398,Taraba,NA
Sufa Primary Health Center,34/12/1/1/1/0070,Primary,Public,7.10772534723,9.82257151189,Taraba,NA
Bali El Shadai Clinic,34/02/1/1/2/0005,Primary,Private,7.87195166667,10.97301,Taraba,NA
Falu Primary Health Care Center,02/06/1/3/1/0002,Primary,Public,9.86403,11.84558167,Adamawa,NA
Gidan Gero Health Clinic,33/11/1/1/1/0033,Primary,Public,13.0631791,5.3016773,Sokoto,NA
Gidan Dikko Maternity and  Child Health Clinic,33/09/1/1/1/0011,Primary,Public,13.2043902,6.297783,Sokoto,NA
Kabulai Primary Health Clinic,26/18/1/1/1/0019,Primary,Public,9.699407642,7.038479089,Niger,NA
Kakuru Primary Health Center,26/18/1/1/1/0021,Primary,Public,9.915100097,6.980102539,Niger,NA
Sembelbelu Health Post,21/21/1/1/1/0047,Primary,Public,11.5052939995,5.35373899982,Kebbi,NA
Unguwar Dikko Primary Health Clinic,21/13/1/1/1/0030,Primary,Public,12.3314209998,4.21900999982,Kebbi,NA
Gogata Primary Health Center,26/08/1/1/1/0041,Primary,Public,9.152099609,6.114318848,Niger,NA
Cheberu Primary Health Clinic,21/11/1/1/1/0006,Primary,Public,12.46768,4.58025,Kebbi,NA
Gitta Birni Primary Health Clinic,21/11/1/1/1/0012,Primary,Public,12.347225,4.57225,Kebbi,NA
Galbi Health Post,21/12/1/1/1/0014,Primary,Public,12.22739,4.35785,Kebbi,NA
Koko Town Health Post,21/14/1/1/1/0015,Primary,Public,11.42688,4.51518,Kebbi,NA
Ubegi Primary Health Center,26/16/1/1/1/0035,Primary,Public,9.51899,5.14999,Niger,NA
Atnadu Dandaudu Primary Health Care,26/18/1/1/2/0060,Primary,Private,9.6582425,6.8711701,Niger,NA
Gbayafu Primary Health Clinic,26/25/1/1/1/0034,Primary,Public,9.539861,5.73783,Niger,NA
Binang Foundation Hospital,09/07/1/1/1/0062,Secondary,Private,6.42284,8.74695,Cross River,NA
Okuku Primary Health Center,09/18/1/1/1/0143,Primary,Public,6.72176,8.76879,Cross River,NA
Glory Of God Hospital,01/14/1/2/2/0049,Secondary,Private,4.968988333,7.199743333,Rivers,NA
Oniong Primary Health Center,03/07/1/1/1/0020,Primary,Public,4.79593,7.81085,Akwa Ibom,NA
Ikot Ukpong Ikot Udom Health Center,03/22/1/1/1/0023,Primary,Public,5.228673333,7.63538,Akwa Ibom,NA
Ikot Udobong Health Center,03/06/1/1/1/0010,Primary,Public,4.917236667,7.5107,Akwa Ibom,NA
Woleche Agi Health Post,09/18/1/1/1/0141,Primary,Public,6.71219318,8.77488492,Cross River,NA
Gabu Primary Health Center,09/18/1/1/1/0029,Primary,Public,6.838095,8.6850233,Cross River,NA
Ito Health Center,09/15/1/1/1/0014,Primary,Public,5.3456283000000004,7.960005,Cross River,NA
Ofumbongha 4 Health Post,09/13/1/1/1/0103,Primary,Public,6.0926983,8.37232,Cross River,NA
Ikot Enebong Health Center,09/08/1/1/1/0060,Primary,Public,5.052675,8.36113,Cross River,NA
Idere Health Center,09/15/1/2/2/0001,Primary,Public,5.3549217,8.0095283,Cross River,NA
Nsidung Primary Health Care Center,09/04/1/1/1/0041,Primary,Public,4.8385548,8.4847437,Cross River,NA
Busi 2 Health Post,09/12/1/1/1/0095,Primary,Public,6.5637189,9.2579122,Cross River,NA
Ibini Health Center,09/06/1/1/1/0048,Primary,Public,5.743675,7.9560267,Cross River,NA
Aleto Primary Health Center,32/09/1/1/1/0002,Primary,Public,4.79300638,7.11737604,Rivers,NA
Rumuekpe Health Center,32/10/1/1/1/0016,Primary,Public,4.98342,6.69022,Rivers,NA
Osina Health Center,09/18/1/1/1/0106,Primary,Public,6.869191667,8.784303333,Cross River,NA
Adibe Abuochiche Clinic and Maternity Home,09/05/1/1/1/0014,Secondary,Private,6.706105,8.903873333,Cross River,NA
Obudu Primary Health Center,09/14/1/1/1/0090,Primary,Public,6.59363,9.1212567,Cross River,NA
Begiaba Health Post,09/14/1/1/1/0041,Primary,Public,6.581625,9.1705383,Cross River,NA
Iwok Health Center,03/19/1/1/1/0009,Primary,Public,4.80497521484,8.06804339844,Akwa Ibom,NA
Bekwarra General Hospital,09/05/1/1/1/0032,Secondary,Private,6.6982183,8.9142133,Cross River,NA
Gagumi Health Clinic,18/01/1/1/1/0009,Primary,Public,10.65251,6.22758,Kaduna,NA
Chori Health Clinic,18/14/1/1/1/0006,Primary,Public,9.74389,8.54881,Kaduna,NA
Tashar Keji Health Clinic,18/01/1/1/1/0043,Primary,Public,10.6634628,6.3962578,Kaduna,NA
Kukum Gida Health Clinic,18/13/1/1/1/0016,Primary,Public,9.60952,8.37733,Kaduna,NA
Tawatsu Health Clinic,18/03/1/1/1/0061,Primary,Public,11.15939354,7.499808791,Kaduna,NA
Indar Health Clinic,18/06/1/1/1/0016,Primary,Public,9.323255,7.917546667,Kaduna,NA
Nakowa Hospital,20/14/1/2/2/0005,Secondary,Private,11.542375,7.295921667,Katsina,NA
Chia Lg Primary Health Center,07/21/1/1/1/0025,Primary,Public,7.642126667,9.727821667,Benue,NA
Ukuusu Health Post,07/09/1/1/1/0048,Primary,Public,7.34651,9.52722,Benue,NA
Nanjogel Health Clinic,20/18/1/1/1/0033,Primary,Public,13.19107772,7.76874746,Katsina,NA
Gandu Health Clinic,20/04/1/1/1/0016,Primary,Public,12.83607,8.750379,Katsina,NA
Gunau Health Center,20/30/1/1/1/0050,Primary,Public,12.87616167,7.70884,Katsina,NA
Tokachi Health Post,20/20/1/1/1/0030,Primary,Public,12.36227833,7.64084,Katsina,NA
Bagari Health Post,20/05/1/1/1/0005,Primary,Public,11.3456143,7.3734372,Katsina,NA
Guzurawa Health Clinic,20/32/1/1/1/0012,Primary,Public,12.39522167,7.270378333,Katsina,NA
Katsayal Maternity and  Child Health Clinic,20/33/1/1/1/0018,Primary,Public,12.93222333,8.436898333,Katsina,NA
Yarhaya Health Clinic,20/23/1/1/1/0044,Primary,Public,12.4756252,8.0340849,Katsina,NA
Rawayau Model Primary Health Clinic,20/22/1/1/1/0027,Primary,Public,12.59726167,7.582133333,Katsina,NA
Billiri Health Clinic,20/06/1/1/1/0007,Primary,Public,12.47828333,7.672,Katsina,NA
Zana Health Clinic,20/06/1/1/1/0060,Primary,Public,12.50792667,7.648618333,Katsina,NA
Dutsi Comprehensive Health Center,20/11/1/1/2/0004,Primary,Private,12.83657667,8.13197,Katsina,NA
Unguwar Malam Tanko Health Post,20/14/1/1/1/0043,Primary,Public,11.552545,7.190481667,Katsina,NA
Turaji Health Center,20/30/1/1/1/0041,Primary,Public,12.91661333,7.715935,Katsina,NA
Tagwaye Health Post,20/16/1/1/1/0041,Primary,Public,12.94956,7.073145,Katsina,NA
Jibia General Hospital,20/16/1/2/1/0001,Secondary,Public,13.104255,7.231013333,Katsina,NA
Yayaye Health Clinic,20/24/1/1/1/0035,Primary,Public,13.07816333,8.229555,Katsina,NA
Ekembe Health Post,11/09/1/1/1/0014,Primary,Public,5.869873047,7.530517578,Ebonyi,NA
Daga Health Post,20/16/1/1/1/0004,Primary,Public,13.15061667,7.631806667,Katsina,NA
Tamu Health Clinic,20/22/1/1/1/0031,Primary,Public,12.6202789,7.4394032,Katsina,NA
Machinawa Health Post,20/11/1/1/2/0009,Primary,Public,12.82768167,8.107423333,Katsina,NA
Tokawa Health Center,20/30/1/1/1/0039,Primary,Public,12.85691,7.757605,Katsina,NA
Falele Health Clinic,20/16/1/1/1/0007,Primary,Public,13.02359167,7.418098333,Katsina,NA
Busau Health Center,20/02/1/1/1/0018,Primary,Public,12.83015667,7.621181667,Katsina,NA
Mazanya Kamfani Health Clinic,20/05/1/1/1/0071,Primary,Public,12.78432333,7.859988333,Katsina,NA
Misira Health Clinic,20/24/1/1/1/0028,Primary,Public,13.0738117,8.19725,Katsina,NA
Birchi Primary Health Center,20/22/1/1/1/0008,Primary,Public,12.5861107,7.4963829,Katsina,NA
Rugar Wake Health Post,20/06/1/1/1/0049,Primary,Public,12.72050333,7.59711,Katsina,NA
Sabon Garin Lallaba Health Clinic,20/02/1/1/1/0049,Primary,Public,12.93100167,7.464676667,Katsina,NA
Jasmawa Health Post,20/15/1/1/1/0021,Primary,Public,12.7283964,8.0921578,Katsina,NA
Gidan Bakoshi Health Clinic,20/01/1/1/1/0020,Primary,Public,11.63191,7.5408101,Katsina,NA
Yartsari Health Post,20/15/1/1/1/0048,Primary,Public,12.5672084,8.0208748,Katsina,NA
Gidan Ima Health Clinic,20/28/1/1/1/0047,Primary,Public,12.11587,7.535,Katsina,NA
Tarno Health Center,20/02/1/1/1/0056,Primary,Public,12.735015,7.55307,Katsina,NA
Bakiyawa Maternity and Child Health Centre,20/02/1/1/1/0008,Primary,Public,12.894055,7.470085,Katsina,NA
Khamec Medical Center,20/14/1/2/2/0004,Secondary,Private,11.5307779998,7.31866799989,Katsina,NA
Kayawa Model Primary Health Center,20/11/1/1/1/0017,Primary,Public,12.95834101,8.15502449,Katsina,NA
Kasanki Maternity and  Child Health Clinic,20/27/1/1/1/0025,Primary,Public,13.25202634,7.97894234,Katsina,NA
Oroke 1 Primary Health Center,22/13/1/1/1/0023,Primary,Public,8.11309,5.887225,Kogi,NA
Gods Knot Hospital,30/14/1/1/2/0004,Secondary,Private,7.435415,3.828255,Oyo,NA
Gbunchu Primary Health Clinic,25/01/1/1/1/0012,Primary,Public,8.9005317,8.41568,Nasarawa,NA
Gampu Primary Health Clinic,34/15/1/1/1/0018,Primary,Public,8.82392,11.63968,Taraba,NA
Nwukyon Health Post,34/14/1/1/1/0053,Primary,Public,8.07532,9.93864,Taraba,NA
Sunkani Maternity and  Child Health Clinic,34/01/1/1/1/0061,Primary,Public,8.697875977,11.26190186,Taraba,NA
Jera Bonyo Primary Health Care Center,02/04/1/1/1/0019,Primary,Public,9.54357512,12.4380695,Adamawa,NA
Tuhura Health Post,02/06/1/1/1/0053,Primary,Public,9.699371639,11.85705007,Adamawa,NA
Maria Yebbi Memorial Health Post,02/03/1/1/2/0067,Primary,Private,8.4479349,12.0514143,Adamawa,NA
Baburu Health Post,02/01/1/1/1/0063,Primary,Public,9.535095215,12.20367432,Adamawa,NA
Leme Ardo Yuguda Primary Health Clinic,34/11/1/1/1/0002,Primary,Public,6.71325,11.25607,Taraba,NA
Goduwo Primary Health Clinic,02/21/1/1/1/0009,Primary,Public,9.400878906,12.31268311,Adamawa,NA
Goni Health Post,02/12/1/1/1/0024,Primary,Public,9.08501,11.83914,Adamawa,NA
Passion Care Hospital,24/18/1/2/2/0051,Primary,Private,6.504406667,3.309526667,Lagos,NA
Kopa Primary Health Clinic,02/10/1/1/1/0058,Primary,Public,10.73777,13.33846,Adamawa,NA
Amar Primary Health Center,34/08/1/1/1/0001,Primary,Public,8.69231,10.35328,Taraba,NA
Bangim Primary Health Center,05/06/1/1/1/0006,Primary,Public,9.8936949,9.61236169,Bauchi,NA
Matusgi Primary Health Clinic,36/12/1/1/1/0029,Primary,Public,12.565125,6.056755,Zamfara,NA
Dabai Primary Health Center,21/21/1/1/1/0058,Primary,Public,11.47862833,5.216948333,Kebbi,NA
Ibba Primary Health Center,26/17/1/1/1/0023,Primary,Public,9.1866635,5.3801792,Niger,NA
Makwando Primary Health Care Clinic,26/14/1/1/1/0023,Primary,Public,10.07600333,4.714393333,Niger,NA
Asang Eniong Health Center,09/15/1/1/1/0074,Primary,Public,5.282897949,7.941711426,Cross River,NA
Iyamoyongha Health Post,09/13/1/1/1/0032,Primary,Public,5.999265,8.28426,Cross River,NA
Iwuru Central Health Center,09/02/1/1/1/0108,Primary,Public,5.4003317,8.2242367,Cross River,NA
Esuk Mba Health Center,09/03/1/2/2/0001,Primary,Public,4.90377,8.396145,Cross River,NA
Akpassip Health Post,09/06/1/1/1/0019,Primary,Public,5.451468,8.0284978,Cross River,NA
Wanadan Health Post,09/18/1/1/1/0128,Primary,Public,6.580808333,8.35997,Cross River,NA
Adum Health Center,09/18/1/1/1/0005,Primary,Public,6.589466667,8.380525,Cross River,NA
Mpam Aji Health Post,09/16/1/1/1/0096,Primary,Public,6.547198333,8.907481667,Cross River,NA
Devine Faith Hospital,09/11/1/2/2/0115,Secondary,Private,6.128926667,8.61433,Cross River,NA
Minya Health Center,03/18/1/1/1/0014,Primary,Public,4.64594,7.70557,Akwa Ibom,NA
Ikot Eka Ideh Health Post,03/26/1/1/1/0005,Primary,Public,4.95138,7.74626,Akwa Ibom,NA
Gwantu Kurmi Health Clinic,18/20/1/1/1/0026,Primary,Public,9.24977,8.46769,Kaduna,NA
Tashan Tsamiya Health Clinic,18/18/1/1/1/0027,Primary,Public,11.30389,7.871704,Kaduna,NA
Taffa Health Clinic,18/11/1/1/1/0054,Primary,Public,9.34352,7.26615,Kaduna,NA
Bugai Health Clinic,18/01/1/1/1/0005,Primary,Public,10.64680145,6.529563423,Kaduna,NA
Kungi Health Clinic,18/01/1/1/1/0059,Primary,Public,10.66028948,6.542681856,Kaduna,NA
Rafin Magaji Health Clinic,18/23/1/1/1/0026,Primary,Public,11.106515,7.66109,Kaduna,NA
Rubuci Health Clinic,18/23/1/1/1/0027,Primary,Public,10.93239333,7.785156667,Kaduna,NA
Allah Gaba Health Clinic,18/05/1/1/1/0016,Primary,Public,11.4429665,8.0282922,Kaduna,NA
Tashan Ango Health Clinic,18/05/1/1/1/0032,Primary,Public,11.4140697,8.1295284,Kaduna,NA
Gidan Dahiru Ja Health Clinic,18/05/1/1/1/0005,Primary,Public,11.386239,7.9656278,Kaduna,NA
Rumi Health Clinic,18/05/1/1/1/0006,Primary,Public,11.3628556,8.0130012,Kaduna,NA
Chori Galadima Health Clinic,18/06/1/1/1/0009,Primary,Public,9.54074,8.055735,Kaduna,NA
Kwoi General Hospital,18/06/1/1/1/0050,Secondary,Public,9.46022,7.99598,Kaduna,NA
Samban Daji Health Clinic,18/06/1/1/1/0030,Primary,Public,9.42047,8.01705,Kaduna,NA
Doka (Kajuru) Health Clinic,18/12/1/1/1/0047,Primary,Public,10.1170244,7.9043044,Kaduna,NA
Kurmin Mazuga Primary Health Center,18/08/1/1/1/0058,Primary,Public,9.877171667,8.04736,Kaduna,NA
Idon Hanya Health Clinic,18/12/1/1/1/0007,Primary,Public,10.10068167,7.903621667,Kaduna,NA
Chibiya Health Clinic,18/12/1/1/1/0023,Primary,Public,10.0320359,7.7363963,Kaduna,NA
Karamai Health Clinic,18/12/1/1/1/0014,Primary,Public,10.0377226,7.6807444,Kaduna,NA
Fada Attakar Health Clinic,18/13/1/1/1/0007,Primary,Public,9.642818333,8.49893,Kaduna,NA
Goron Dutse Health Clinic,18/17/1/1/1/0018,Primary,Public,10.5649868,8.5906101,Kaduna,NA
Lazuru Primary Health Center,18/17/1/1/1/0071,Primary,Public,10.3664562,8.6773538,Kaduna,NA
Dan Wata Health Clinic,18/21/1/1/1/0006,Primary,Public,10.9414143,8.1898577,Kaduna,NA
Unguwawan Madaki Health Clinic,18/21/1/1/1/0049,Primary,Public,10.9128312,8.114486,Kaduna,NA
Itantebo Ita Ogbin Health Center,27/10/1/1/1/0025,Primary,Public,6.82088,3.91806,Ogun,NA
St Daniel Otukpo Hospital,07/19/1/1/1/0082,Secondary,Private,7.200222523,8.120412424,Benue,NA
Akwankwo Primary Health Center,04/04/1/1/1/0033,Primary,Public,6.060961667,7.000233333,Anambra,NA
Ologbeche Health Post,07/02/1/1/1/0029,Primary,Public,7.564135,7.879046667,Benue,NA
Elugwu Primary Health Post,07/18/1/1/1/0035,Primary,Public,6.984891667,7.855198333,Benue,NA
Garwa Health Post,15/01/1/1/1/0018,Primary,Public,9.835346667,10.98725667,Gombe,NA
Ugen Primary Health Clinic,07/07/1/1/1/0035,Primary,Public,7.194941667,8.312003333,Benue,NA
Ugbenu Health Post,04/05/1/1/1/0032,Primary,Public,6.37177,7.10631,Anambra,NA
New Gboko Primary Health Center,34/12/1/1/1/0061,Primary,Public,7.3668,9.944903333,Taraba,NA
Nanguru Primary Health Center,34/05/1/1/1/0038,Primary,Public,8.640435944,10.7798226054,Taraba,NA
Saba Agbudu Hospital,22/11/1/1/2/0001,Primary,Private,8.006286621,6.858703613,Kogi,NA
And Ozubulu Maternity and Child Health Centre,04/09/1/1/1/0019,Primary,Public,5.98152139175,6.86816168557,Anambra,NA
Demonstration Clinic School Of Health Oji River,14/14/1/1/1/0055,Primary,Public,6.23967833333,7.28155,Enugu,NA
St Edward Hospital Specialist,24/08/1/2/2/0048,Secondary,Private,6.47105094703,3.56466917367,Lagos,NA
Ajedibo Primary Health Clinic,22/19/1/1/1/0004,Primary,Public,7.777282715,7.438293457,Kogi,NA
Ogwashi Uku General Hospital,10/02/1/1/2/0009,Secondary,Public,6.178100586,6.53112793,Delta,NA
Oke Aso Health Post,13/01/1/1/2/0013,Primary,Public,7.582275391,5.167114257,Ekiti,NA
Pondiwe Primary Health Clinic,02/06/1/1/1/0040,Primary,Public,9.73170076,11.93730081,Adamawa,NA
Isale Oyo Health Center,30/03/1/1/1/0036,Primary,Public,7.863891602,3.927673339,Oyo,NA
Government Agbor Alidinma Hospital,10/08/1/2/1/0003,Secondary,Public,6.036499023,6.288085937,Delta,NA
Ute Erumu Primary Health Care Center,10/07/1/2/2/0003,Primary,Public,6.151123047,6.273925781,Delta,NA
Ilowo Primary Health Clinic,28/11/1/1/1/0046,Primary,Public,6.054870606,4.836120606,Ondo,NA
State Ikare Hospital Specialist,28/02/1/2/1/0001,Secondary,Public,7.528320313,5.764526367,Ondo,NA
Rivine Primary Health Center,22/04/1/1/1/0051,Primary,Public,7.954101563,7.233276367,Kogi,NA
Tula Torugbene Medical Center,10/04/1/2/2/0019,Secondary,Private,5.055480957,5.743286133,Bayelsa,NA
Ayetoro Health Post,28/16/1/1/1/0040,Primary,Public,6.97869873,4.694274902,Ondo,NA
Motoro Primary Health Clinic,28/11/1/1/1/0030,Primary,Public,6.208679199,4.675720215,Ondo,NA
Gbotalota Primary Health Clinic,28/14/1/1/1/0008,Primary,Public,6.591308593,4.743103028,Ondo,NA
Iju Oke Primary Health Clinic,28/14/1/1/1/0015,Primary,Public,6.58770752,4.648315429,Ondo,NA
Neuro Psychiatric Akure Hospital,28/07/1/3/1/0001,Tertiary,Public,7.222473144,5.219482422,Ondo,NA
Owa Lusi Primary Health Care Center,28/04/1/1/1/0008,Primary,Public,7.442504882,5.756286621,Ondo,NA
Akotogbo Primary Health Clinic,28/12/1/1/1/0002,Primary,Public,6.38248331951,5.04188057287,Ondo,NA
Abejukolo Life Way Clinic,22/19/1/1/1/0036,Primary,Private,7.855895996,7.51147461,Kogi,NA
Abejukolo Peace Hospital,22/19/1/2/2/0002,Secondary,Private,7.856506347,7.503479004,Kogi,NA
Obangede Primary Health Center,22/02/1/1/1/0021,Primary,Public,7.466308594,6.69708252,Kogi,NA
Ogga Basic Health Clinic,22/21/1/1/1/0028,Primary,Public,8.179077148,5.649475098,Kogi,NA
Itedo Irunda General Hospital,22/20/1/2/1/0002,Secondary,Public,8.27942,5.83371,Kogi,NA
Ibado Health Post,07/03/1/1/2/0026,Primary,Public,7.767089844,7.707702637,Kogi,NA
Okula Alloma Primary Health Center,22/14/1/1/1/0052,Primary,Public,7.340087891,7.240478516,Kogi,NA
Ajocholi Primary Health Clinic,22/19/1/1/1/0036,Primary,Public,7.780883789,7.62109375,Kogi,NA
Ajiyolo Primary Health Clinic,22/19/1/1/1/0006,Primary,Public,7.760681153,7.437927246,Kogi,NA
Nenwe Primary Health Center,14/01/1/1/1/0058,Primary,Public,6.118713379,7.52709961,Enugu,NA
Isiuwa Health Post,12/14/1/1/1/0014,Primary,Public,6.53833637214,5.62601015157,Edo,NA
Sapele Primary Health Center,10/17/1/1/2/0013,Primary,Public,5.89632,5.68313,Delta,NA
Okwe Primary Health Center,10/15/1/1/1/0011,Primary,Public,6.169311523,6.747314453,Delta,NA
Uroe Primary Health Clinic,12/16/1/1/1/0032,Primary,Public,7.114501953,5.935119628,Edo,NA
Rehu Primary Health Center,05/02/1/1/1/0094,Primary,Public,10.360181,9.776737,Bauchi,NA
Umunwagu Mdg Primary Health Care,11/06/1/1/1/0060,Primary,Public,6.131530762,7.989074707,Ebonyi,NA
Popandi Primary Health Clinic,15/10/1/1/1/0044,Primary,Public,9.634773481,11.0498837,Gombe,NA
Kware General Hospital,33/11/1/2/1/0034,Secondary,Public,13.216217,5.26296100014,Sokoto,NA
Tunga Primary Health Center,33/22/1/1/1/0028,Primary,Public,13.2608860004,5.38997000043,Sokoto,NA
Gasakpa 1 Primary Health Care Center,37/01/1/1/1/0023,Primary,Public,9.21434995155,6.84466451781,Fct,NA
Chidimma Isuofia Maternity Home,04/01/1/1/2/0082,Primary,Private,5.930114746,7.101501465,Anambra,NA
Chukwunonso Nanka Hospital and Maternity,04/19/1/2/2/0071,Secondary,Private,6.052812784,7.111412349,Anambra,NA
Chiagozie Maternity,04/16/1/1/2/0005,Primary,Private,6.09967041,6.977478028,Anambra,NA
Police Medical Center,30/01/1/1/1/0021,Tertiary,Public,7.402526855,3.928894043,Oyo,NA
Ilora General Hospital,30/01/1/2/1/0002,Secondary,Public,7.799316406,3.894104004,Oyo,NA
Emele Umuchieze Maternity Home,16/02/1/1/2/0003,Primary,Private,5.589904785,7.296875,Imo,NA
Umueze 1 Health Post,16/03/1/1/1/0032,Primary,Public,5.6645200000000004,7.23489,Imo,NA
Sabon Gari Gorumo Health Post,17/19/1/1/1/0031,Primary,Public,11.8765659998,9.43279000034,Jigawa,NA
Bassa Primary Health Center,25/07/1/1/1/0018,Primary,Public,8.4674330443,8.16789292617,Nasarawa,NA
Koko Primary Health Clinic,25/01/1/1/1/0050,Primary,Public,9.08966271215,8.30109864744,Nasarawa,NA
Jimi Primary Health Clinic,25/02/1/1/1/0050,Primary,Public,8.44152832,9.243896484,Nasarawa,NA
Ambaka Primary Health Care Center,25/13/1/1/1/0011,Primary,Public,8.938476563,8.890686035,Nasarawa,NA
Zhigakuchi Primary Health Clinic,37/02/1/1/1/0047,Primary,Public,9.110717773,7.556884766,Fct,NA
Rafin Zurfi Primary Health Clinic,37/03/1/1/1/0016,Primary,Public,9.024902344,7.061523437,Fct,NA
Yewuti Primary Health Clinic,37/05/1/1/1/0026,Primary,Public,8.528076172,6.961486816,Fct,NA
Sherepe Primary Health Clinic,37/02/1/1/1/0039,Primary,Public,9.224914551,7.50012207,Fct,NA
Ikwa Primary Health Clinic,37/03/1/1/1/0010,Primary,Public,9.088317871,7.206726075,Fct,NA
Rimba Primary Health Clinic,37/01/1/1/1/0026,Primary,Public,8.476684571,6.851318359,Fct,NA
Kelina Gwarinpa Hospital,37/06/1/1/2/0174,Primary,Private,9.112304688,7.41607666,Fct,NA
Obuchiru Health Post,11/08/1/1/1/0038,Primary,Public,6.427307129,7.794494629,Ebonyi,NA
Rapha Onueke Hospital and Maternity,11/06/1/2/2/0072,Secondary,Private,6.159729004,8.023681641,Ebonyi,NA
Ndieborishiagu Health Center,11/10/1/1/1/0012,Primary,Public,6.35794,8.18238,Ebonyi,NA
Silame General Hospital,33/15/1/1/1/0029,Secondary,Public,13.0354600002,4.84617599995,Sokoto,NA
Gyattarana Health Clinic,33/15/1/1/1/0036,Primary,Public,13.0354730002,4.91472799953,Sokoto,NA
Bengaje Primary Health Clinic,33/23/1/1/1/0003,Primary,Public,12.6870260004,4.98166600001,Sokoto,NA
Illela General Hospital,33/08/1/2/1/0001,Secondary,Public,13.729902,5.30769299953,Sokoto,NA
Kiliya Health Clinic,33/07/1/1/1/0022,Primary,Public,13.4733089997,5.34171299964,Sokoto,NA
Rafinduma Health Post,33/04/1/1/1/0028,Primary,Public,13.8527260005,5.58068500001,Sokoto,NA
Gumal Health Clinic,33/09/1/1/1/0013,Primary,Public,13.2293049999,6.33823199973,Sokoto,NA
